date,open,high,low,close
2020-03-04,11644.37,11863.71,11598.17,11811.87
2020-03-05,11803.74,11986.03,11740.18,11942.2
2020-03-06,11854.35,11874.94,11737.63,11768.44
2020-03-09,11753.33,11807.62,11439.98,11483.04
2020-03-10,11535.42,11557.15,11257.7,11269.1
2020-03-11,11282.56,11308.64,11154.57,11193.66
2020-03-12,11114.97,11145.64,10855.97,10916.52
2020-03-13,10920.65,10950.13,10911.79,10918.35
2020-03-16,10864.48,11183.8,10856.3,11168.33
2020-03-17,11142.7,11225.63,10696.32,10732.79
2020-03-18,10757.67,10779.52,10695.79,10723.84
2020-03-19,10667.48,11244.2,10614.03,11229.99
2020-03-20,11267.1,11365.36,11132.62,11198.93
2020-03-23,11181.57,11225.55,10844.33,10892
2020-03-24,10873.44,11169.1,10847.97,11102.43
2020-03-25,11079.26,11102.68,10968.41,10996.5
2020-03-26,10971.11,10998.48,10408.21,10529.96
2020-03-27,10546.9,10581.95,10061.69,10065.89
2020-03-30,10084.25,10298.07,10019.72,10295.76
2020-03-31,10320.67,10399.09,10269.25,10358.85
2020-04-01,10422.99,10456.21,10229.74,10249.14
2020-04-02,10240.68,10718.35,10204.87,10662.56
2020-04-03,10654.31,10716.23,10199.21,10301.67
2020-04-06,10271.41,10284.29,10073.06,10085.62
2020-04-07,10132.71,10223.8,9916.79,9955.21
2020-04-08,9940.66,10021.32,9558.71,9590.11
2020-04-09,9599.68,9979.71,9597.52,9965.82
2020-04-10,10001.04,10075.65,9520.4,9537.6
2020-04-13,9479.26,9604.33,9411.71,9591.74
2020-04-14,9563.17,9602.8,9391.61,9461.53
2020-04-15,9422.17,9541.12,9360.61,9539.15
2020-04-16,9555.27,9600.3,9338.48,9405.17
2020-04-17,9434.53,9551.8,9374.12,9504.22
2020-04-20,9536.83,10019.69,9489.29,9867.41
2020-04-21,9854.89,10325.68,9801.05,10300.89
2020-04-22,10277.86,10278.72,10032.73,10035.47
2020-04-23,10111.35,10408.81,10087.56,10405.96
2020-04-24,10342.37,10509.69,10277.99,10461.17
2020-04-27,10443.74,10469.11,10097.91,10123.24
2020-04-28,10054.33,10063.79,9415.15,9427.46
2020-04-29,9386.03,9445.97,8837.09,8856.36
2020-04-30,8863.94,9103.31,8811.72,9096.87
2020-05-01,9170.8,9186.58,8957.38,8961.33
2020-05-04,8922.28,9042.22,8870.83,9017.95
2020-05-05,9020.68,9025.32,8859.77,8868.76
2020-05-06,8889.76,8891.36,8696.74,8746.62
2020-05-07,8774.56,8969.35,8732,8959.66
2020-05-08,8989.47,8989.66,8687.44,8692.09
2020-05-11,8719.29,8915.17,8663.95,8888.8
2020-05-12,8893.03,8955.61,8886.28,8922.75
2020-05-13,8973.73,9004.77,8863.46,8882.37
2020-05-14,8895.23,8960.19,8757.75,8829.43
2020-05-15,8774.05,8793.01,8707.18,8777.53
2020-05-18,8791.35,8820.2,8666.04,8695.34
2020-05-19,8688.68,8713.49,8657.83,8669.15
2020-05-20,8709.53,8734.65,8606.71,8626.22
2020-05-21,8630.42,8793,8593.06,8790.24
2020-05-22,8767.46,8871.1,8724.15,8848.59
2020-05-25,8798.85,8806.24,8796.01,8801.45
2020-05-26,8828.29,8848.76,8785.2,8799.41
2020-05-27,8836.86,8935.89,8805.09,8867.88
2020-05-28,8848.52,8854.88,8770.21,8797.81
2020-05-29,8751.16,8956.6,8722.63,8937.89
2020-06-01,8938.02,8972.15,8663.39,8689.14
2020-06-02,8732.63,8915.13,8675.58,8895.65
2020-06-03,8910.58,9012.62,8828.88,8857.46
2020-06-04,8846.99,9057.91,8776.29,9004.02
2020-06-05,9030.48,9042.85,8948.04,8964.99
2020-06-08,9014.33,9043.24,8952.66,8960.76
2020-06-09,8955.61,8988.38,8894.32,8947.53
2020-06-10,8958.87,8976.78,8905.07,8914.87
2020-06-11,8953.86,9167.42,8947.78,9123.62
2020-06-12,9155.54,9267.34,9151.65,9246.06
2020-06-15,9286.11,9309.82,9214.06,9225.96
2020-06-16,9226.83,9252.19,8882.8,8914.74
2020-06-17,8909.85,8992.02,8889.29,8990.66
2020-06-18,8921,9074.34,8881.85,9036.12
2020-06-19,9008.79,9095.65,8969.23,9076.29
2020-06-22,9039.33,9113.39,9011.38,9088.58
2020-06-23,9152.23,9181.17,8993.42,9037.33
2020-06-24,9062.93,9095.62,8947.09,8951.18
2020-06-25,8939.15,8978.17,8765.36,8812.77
2020-06-26,8763.85,8794.29,8712.56,8738.34
2020-06-29,8698.49,8910.09,8656.88,8864.11
2020-06-30,8829.12,8974.82,8787.2,8955.54
2020-07-01,8951.54,8983.19,8917.2,8963.94
2020-07-02,8981.75,9026.18,8895.07,8922.67
2020-07-03,8903.36,9024.13,8900.57,8997.04
2020-07-06,8979.73,9024.26,8910.39,8916.28
2020-07-07,8911.92,9080,8879.99,9014.28
2020-07-08,9030.16,9092.4,8964.36,9033.78
2020-07-09,9016.15,9275.48,9005.94,9227.08
2020-07-10,9242.77,9397.77,9233.47,9393.94
2020-07-13,9328.11,9659.23,9325.77,9638.4
2020-07-14,9600.14,9609.72,9466.2,9551.01
2020-07-15,9581.09,9591.82,9575.3,9591.81
2020-07-16,9583.25,9631.38,9309.14,9329.01
2020-07-17,9321.78,9357.64,9240.92,9272.38
2020-07-20,9312.66,9423.59,8978.12,9032.47
2020-07-21,9091.26,9142.54,9015.38,9097.1
2020-07-22,8956.78,9163.32,8934.34,9136.34
2020-07-23,9115.49,9154.76,9042.06,9140.51
2020-07-24,9133.29,9235.18,9113.68,9204.67
2020-07-27,9245.92,9466.86,9162.59,9435.39
2020-07-28,9414.46,9599.54,9329.32,9590.21
2020-07-29,9591.66,9744.37,9530.04,9668.35
2020-07-30,9586.45,9687.78,9570.28,9656.4
2020-07-31,9689.3,9905.13,9629.88,9850.77
2020-08-03,9854.62,9858.72,9684.54,9707.56
2020-08-04,9744.15,9772.27,9468.38,9478.81
2020-08-05,9504.06,9515.08,9475.21,9511.37
2020-08-06,9465.53,9727.96,9378.28,9628.08
2020-08-07,9641.22,9676.78,9555.44,9661.34
2020-08-10,9635.83,9685.85,9470.74,9539.19
2020-08-11,9474.27,9563.25,9448.69,9519.97
2020-08-12,9432.78,9433.23,9429.37,9431.02
2020-08-13,9431.49,9530.21,9412.02,9522.17
2020-08-14,9594.61,9611.06,9445.02,9448.12
2020-08-17,9520.04,9546.16,9513.73,9514.56
2020-08-18,9493.72,9501.02,9427.41,9482.07
2020-08-19,9517.57,9578.73,9379.65,9407.72
2020-08-20,9387.56,9650.93,9370.21,9615.47
2020-08-21,9621.86,9640.08,9484.49,9532.22
2020-08-24,9603.13,9622.69,9292.62,9318.76
2020-08-25,9335.95,9506.12,9293.73,9458.89
2020-08-26,9468.27,9490.66,9226.78,9282.75
2020-08-27,9293.43,9306.09,9238.05,9297.76
2020-08-28,9303.52,9416.81,9171.73,9195.98
2020-08-31,9124.63,9454.7,9082.87,9406.57
2020-09-01,9396.01,9498.69,9374.83,9454.84
2020-09-02,9488.75,9517.43,9417.48,9424.36
2020-09-03,9411.52,9474.75,9365.01,9461.6
2020-09-04,9459.01,9485.79,9375.07,9429.41
2020-09-07,9479.57,9492.44,9453.95,9458.54
2020-09-08,9400.37,9516.78,9362.36,9509.94
2020-09-09,9510.1,9588.95,9462.48,9547.55
2020-09-10,9592.01,9731.69,9563.69,9664.57
2020-09-11,9744.05,9781.08,9716.76,9749.29
2020-09-14,9760.35,9876.9,9694.74,9871.21
2020-09-15,9792.74,10008.83,9769.81,9926.46
2020-09-16,9852.84,10004.97,9835.06,9973.1
2020-09-17,10012.56,10088.28,9970.07,9984.49
2020-09-18,9968.21,10167.78,9940.82,10112.95
2020-09-21,10129.57,10269.38,10039.13,10248.88
2020-09-22,10243.99,10557.78,10235.46,10444.52
2020-09-23,10433.31,10500.23,10370.13,10476.77
2020-09-24,10543,10603.75,10475.35,10540.35
2020-09-25,10561.59,11033.19,10536.4,10927.76
2020-09-28,10852.91,10904.71,10840.96,10866.5
2020-09-29,10862.74,10984.75,10856.18,10914.33
2020-09-30,10790.01,11093.7,10781.86,11069.84
2020-10-01,11088.18,11102.75,11037.21,11068.43
2020-10-02,11053.72,11053.96,10883.27,11036.31
2020-10-05,11000.08,11092,10987.27,11065.08
2020-10-06,11031.54,11209.13,11027.42,11147.29
2020-10-07,11141.76,11258,10970.42,11184.11
2020-10-08,11171.23,11180.66,10655.17,10717.65
2020-10-09,10756.33,10811.33,10755.8,10792.75
2020-10-12,10765.2,11041.52,10751.66,10963.72
2020-10-13,10963.51,11027.73,10889.82,11014.89
2020-10-14,10964.33,11156.42,10936.82,11154.51
2020-10-15,11159.62,11391.21,11134.22,11327.7
2020-10-16,11370.88,11563.91,11368.32,11487.4
2020-10-19,11450.28,11736.01,11341.4,11716.53
2020-10-20,11835.76,11844.6,11570.37,11648.33
2020-10-21,11671.22,11684.74,11298.32,11375.92
2020-10-22,11411.37,11476.48,11407.71,11425.85
2020-10-23,11461.89,11632.68,11441.15,11569.68
2020-10-26,11561.36,11795.72,11509.51,11755.82
2020-10-27,11759.7,11846.42,11724.42,11763.95
2020-10-28,11795.19,11850.21,11723.12,11775.01
2020-10-29,11777.28,11786.57,11523.16,11524.94
2020-10-30,11499.38,11542.11,11381.31,11511.17
2020-11-02,11504.96,11649.98,11423.91,11588.47
2020-11-03,11596.94,11965.64,11435.72,11875.94
2020-11-04,11936.14,12048.54,11899.35,11994.52
2020-11-05,11989.56,12049.06,11954.77,11966.79
2020-11-06,11913.97,12169.03,11884.29,12057.47
2020-11-09,12034.02,12167.34,12007.75,12036.01
2020-11-10,11910.26,12097.57,11877.88,12090.16
2020-11-11,12100.25,12150.08,11788.55,11930.19
2020-11-12,11917.28,12152.15,11854.8,12133.6
2020-11-13,12067.22,12305.17,12003.06,12197.11
2020-11-16,12279.08,12322.38,12179.2,12201.48
2020-11-17,12202.54,12359.66,12119.43,12301.6
2020-11-18,12313.88,12345.59,12259.47,12309.58
2020-11-19,12387.42,12536.86,12343.49,12499.69
2020-11-20,12481.98,12528.28,12377.3,12491.99
2020-11-23,12450.51,13044.86,12355.03,12929.56
2020-11-24,13014.69,13196.83,12948.84,13076.12
2020-11-25,13062.77,13511.49,13055.24,13346.94
2020-11-26,13361.87,13371.87,13221.42,13326.39
2020-11-27,13402.42,13622.61,13381.57,13572.82
2020-11-30,13631.28,13691.93,13462.76,13505.31
2020-12-01,13481.28,13531.29,13468.59,13474.66
2020-12-02,13548.76,13671.46,13493.84,13665.05
2020-12-03,13622.45,13628.38,13300.9,13372.13
2020-12-04,13466.72,13539.72,13407.26,13439.36
2020-12-07,13436.1,13582.73,13140.6,13195.64
2020-12-08,13205.88,13231.93,12957.56,12976.16
2020-12-09,12961.98,13119.57,12919.4,13081.39
2020-12-10,13070.73,13095.36,13012.83,13053.52
2020-12-11,13031.08,13134.02,12915.38,13075.45
2020-12-14,13028.29,13083.01,12919.43,12965.89
2020-12-15,12966.15,12999.64,12639.14,12650.17
2020-12-16,12681.51,12831.14,12411.07,12512.3
2020-12-17,12496.34,12600.66,12415.41,12596.52
2020-12-18,12470.87,12672.65,12434.5,12632.52
2020-12-21,12670,12722.81,12491.3,12524.7
2020-12-22,12546.52,12606.64,12371.72,12413.85
2020-12-23,12490.06,12523.84,12240.35,12303.99
2020-12-24,12256.37,12277.13,12030.18,12054.02
2020-12-25,12074.68,12170.16,11765.64,11794.45
2020-12-28,11744.52,11977.15,11726.4,11953.52
2020-12-29,11890.86,12079.21,11808.58,12050.2
2020-12-30,12015.77,12162.67,12008.74,12151.92
2020-12-31,12170.87,12230.51,12025.83,12057.53
2021-01-01,12047.53,12110.52,11847.99,11879.6
2021-01-04,11882.46,12062.25,11856.91,12040.45
2021-01-05,12037.79,12043,11939.61,12001.56
2021-01-06,12000.54,12237.56,11929.33,12188.34
2021-01-07,12261.91,12273.28,12120.82,12210.89
2021-01-08,12234.58,12416.52,12142.93,12328.28
2021-01-11,12333.77,12402.08,12188.66,12207.43
2021-01-12,12249.1,12319.24,12226.66,12267.52
2021-01-13,12316.3,12390.59,12167.16,12190.55
2021-01-14,12159.02,12566.33,12070.91,12547.19
2021-01-15,12549.02,12566.37,12365.62,12372.9
2021-01-18,12384.73,12606.29,12380.96,12543.57
2021-01-19,12568.11,12756.53,12526.18,12715.34
2021-01-20,12662.9,12856.6,12529.84,12772.51
2021-01-21,12706.55,12783.95,12589.83,12782.66
2021-01-22,12692.15,12917.64,12686.43,12836.14
2021-01-25,12895.68,13135.53,12841.78,12988.46
2021-01-26,13049.03,13122.78,12881.97,12957.66
2021-01-27,12995.56,13038.67,12907.19,12942.66
2021-01-28,12986.87,13169.16,12985.38,13040.18
2021-01-29,13049.84,13132.7,12677.01,12748.34
2021-02-01,12762.6,12774.91,12659.41,12691.89
2021-02-02,12625.41,12649.23,12345.06,12365.41
2021-02-03,12347.47,12395.05,12316.84,12334
2021-02-04,12349.41,12530.44,12282.14,12429.62
2021-02-05,12440.78,12540.15,12162.39,12237.79
2021-02-08,12223.69,12266.01,12063.96,12137.4
2021-02-09,12207.53,12211.78,12150,12167.69
2021-02-10,12190.45,12253.53,12127.09,12157.15
2021-02-11,12160.79,12192.64,12148.21,12186.88
2021-02-12,12069.67,12080.39,11854.53,11958.77
2021-02-15,11963.91,12262.98,11897.29,12240.29
2021-02-16,12259.7,12519.25,12215.02,12469.2
2021-02-17,12447.41,12591.14,12395.7,12529.65
2021-02-18,12493.2,12543.87,12473.39,12483.38
2021-02-19,12494.98,12552.45,12412.94,12473.73
2021-02-22,12357.09,12495.61,12317.72,12380.79
2021-02-23,12441.19,12798.39,12323.14,12659.42
2021-02-24,12546.11,12716.11,12444.61,12708.33
2021-02-25,12624.82,13072.22,12498.05,12971.4
2021-02-26,13011.42,13106.58,12902.51,13106.54
2021-03-01,13061.81,13170.37,13013.92,13108.88
2021-03-02,13070.88,13151.85,12936.09,12939.31
2021-03-03,12921.93,13121.12,12872.59,13112.51
2021-03-04,13089.06,13149.42,13071.52,13102.73
2021-03-05,13065.71,13132.65,12828.3,12857.65
2021-03-08,12804.96,13006.26,12780.82,12927.25
2021-03-09,12959.06,13131.65,12897.41,13120.58
2021-03-10,13011.17,13418.92,12960.19,13315.03
2021-03-11,13314.14,13325.16,13239.7,13243.48
2021-03-12,13253.2,13453.09,13212.3,13394.76
2021-03-15,13386.54,13902.31,13333.83,13793.74
2021-03-16,13833.15,14011.06,13705.69,13970.6
2021-03-17,13997.96,14254.08,13954.11,14077.5
2021-03-18,14092.34,14475.23,14069.49,14464.7
2021-03-19,14414.21,14833.22,14336.99,14817.11
2021-03-22,14780.2,14856.78,14617.38,14631.91
2021-03-23,14674.96,14917.62,14648.5,14858.19
2021-03-24,14922.53,15033.7,14665.91,14737.2
2021-03-25,14772.93,14837.57,14642.59,14644.33
2021-03-26,14621.89,14801.57,14599.92,14664.03
2021-03-29,14690.42,14946.01,14671.57,14835.81
2021-03-30,14799.58,14924.83,14734.54,14905.96
2021-03-31,14965.2,15197.72,14844.9,15134.53
2021-04-01,15098.56,15334.61,15026.52,15291.41
2021-04-02,15309.58,15413.26,15026.55,15074.13
2021-04-05,15083.73,15113.81,14679.93,14816.32
2021-04-06,14830.07,14838.51,14486.27,14556.11
2021-04-07,14551.4,14936.95,14531,14883.89
2021-04-08,14927.45,15229.05,14908.07,15156.35
2021-04-09,15128.89,15142.16,14989.06,15133.36
2021-04-12,15110,15265.08,15058.45,15181.71
2021-04-13,15189.4,15349.3,15188.06,15294.7
2021-04-14,15261.5,15441.54,15228.54,15394.92
2021-04-15,15415.87,15601.19,15296.14,15399.26
2021-04-16,15366.31,15402.88,15214.97,15265.73
2021-04-19,15192.96,15442.89,15048.93,15379.63
2021-04-20,15296.22,15506.38,15132.93,15369.87
2021-04-21,15464.34,15515.61,15244.56,15288.26
2021-04-22,15266.63,15347.32,14934.6,14936.12
2021-04-23,14888.65,14915.18,14858.88,14888.14
2021-04-26,14874.78,14913.83,14754.08,14857.2
2021-04-27,14899.49,14931.29,14222.89,14357.39
2021-04-28,14408.39,14514.45,14180.6,14240.92
2021-04-29,14149.15,14268.47,14105.09,14148.24
2021-04-30,14148.24,14268.9,14132.56,14225.12
2021-05-03,14234.62,14370.68,13897.7,13923.76
2021-05-04,13999.96,14006.78,13681.62,13708.25
2021-05-05,13700.95,13747.71,13548.26,13626.85
2021-05-06,13726.14,13791.73,13671.88,13718.26
2021-05-07,13632.57,13883.31,13536.11,13858.48
2021-05-10,13792.22,13961.75,13775.89,13864.44
2021-05-11,13851.67,14040.29,13844.09,14021.15
2021-05-12,14053.06,14258.64,14023.44,14173.69
2021-05-13,14191.94,14222.85,14001.23,14052.93
2021-05-14,14012.24,14426.86,14002.64,14343.25
2021-05-17,14361.66,14408.68,14236.88,14280.63
2021-05-18,14310.09,14442.42,14248.26,14396.26
2021-05-19,14396.96,14410.51,14183.43,14318.16
2021-05-20,14349.36,14441.87,14319.33,14388.72
2021-05-21,14438.16,14474.18,14316.94,14346.21
2021-05-24,14393.23,14562.75,14333.7,14339.04
2021-05-25,14421.95,14577.49,14050.34,14138.92
2021-05-26,14209.13,14264.47,14157.31,14225.93
2021-05-27,14230.9,14318.88,14138.33,14185.73
2021-05-28,14177.02,14515.69,14169.27,14340.35
2021-05-31,14354.38,14509.12,14328.54,14435.69
2021-06-01,14387.43,14694.41,14386.64,14666.41
2021-06-02,14716.86,14737.66,14509.4,14574.61
2021-06-03,14622.17,14681.22,14588.36,14631.61
2021-06-04,14545.33,14740.24,14503.85,14671.74
2021-06-07,14658.89,14930.04,14568.27,14867.47
2021-06-08,14923.22,15066.4,14874.1,14988.14
2021-06-09,15076.94,15219.98,15076.33,15217.31
2021-06-10,15294.87,15374.77,15273.64,15299.41
2021-06-11,15321.35,15537.59,15246.97,15443.07
2021-06-14,15489.92,15592.11,15418.36,15502.28
2021-06-15,15572.65,15662.08,15312.76,15335.98
2021-06-16,15362.63,15439.66,15335.23,15366.85
2021-06-17,15345.74,15618.01,15235.74,15564.76
2021-06-18,15615.71,15622.87,15405.69,15529.57
2021-06-21,15482.15,15756.79,15454.88,15611.05
2021-06-22,15557.02,15609.37,15524.13,15530.07
2021-06-23,15530.89,15728.79,15434.3,15648.95
2021-06-24,15715.54,15993.01,15549.95,15949.61
2021-06-25,15981.3,16135.23,15884.55,16132.35
2021-06-28,16165.05,16236.25,16059.44,16067.38
2021-06-29,16114.58,16137.36,15681.46,15694.89
2021-06-30,15714.66,15779.31,15581.17,15615.49
2021-07-01,15661.71,15780.04,15538.27,15766.8
2021-07-02,15922.05,16023.29,15775.31,15818.92
2021-07-05,15769.25,15822.18,15534.67,15642.2
2021-07-06,15577.72,15826.24,15403.48,15705.85
2021-07-07,15687.51,16095.97,15622.21,16074.13
2021-07-08,16087.11,16235.95,16043.78,16157.47
2021-07-09,16214.66,16573.88,16132.18,16547.98
2021-07-12,16609.05,16953.83,16577.54,16926.01
2021-07-13,16892.99,17114.26,16887.5,17029.45
2021-07-14,17049.32,17111.46,16716.75,16783.97
2021-07-15,16766.21,17327.36,16683.94,17273.27
2021-07-16,17196.62,17690.98,17195.36,17676.03
2021-07-19,17730.88,17796.1,17315.86,17377.26
2021-07-20,17320.28,17444.96,17249.25,17393.66
2021-07-21,17368.1,17434.13,17273.91,17376.82
2021-07-22,17389.33,17445.11,17097.79,17121.18
2021-07-23,17183.23,17233.16,17182.58,17229.34
2021-07-26,17248,17355.19,16689.67,16849.56
2021-07-27,16913.07,17067.36,16808.23,17022.37
2021-07-28,16979.64,17274.74,16835.46,17188.46
2021-07-29,17166.19,17427.43,17129.89,17406.88
2021-07-30,17404.16,17480.7,17356.89,17391.34
2021-08-02,17402.44,17466.79,17247.15,17302.91
2021-08-03,17281.19,17408.17,17242.97,17327.67
2021-08-04,17355.59,17422.08,17319.31,17414.4
2021-08-05,17478.94,17544.98,17357.16,17366.23
2021-08-06,17478.49,17508.26,17380.94,17381.07
2021-08-09,17396.72,17491.42,17342.39,17436.11
2021-08-10,17468.85,17490.86,17327.83,17381.4
2021-08-11,17324.15,17481.3,17316.89,17441.83
2021-08-12,17505.61,17524.45,16992.57,17032.25
2021-08-13,17012.63,17139.98,16677.68,16824.27
2021-08-16,16895.72,16942.57,16809.33,16853.49
2021-08-17,16882.25,16972.45,16860.22,16890.92
2021-08-18,16928.11,16946.54,16792.7,16834.57
2021-08-19,16794.01,16859.27,16575.05,16602.35
2021-08-20,16570.57,16676.62,16374.37,16476.63
2021-08-23,16543.47,16562.22,16351.08,16473.84
2021-08-24,16405.43,16541.49,16186.99,16299.39
2021-08-25,16227.41,16779.13,16220.96,16576.96
2021-08-26,16479.37,16656.74,16440.93,16630.3
2021-08-27,16628.37,16719.32,16552.19,16626
2021-08-30,16650.81,16670.46,16301.5,16304.89
2021-08-31,16278.94,16400.26,16271.12,16398.77
2021-09-01,16500.69,16658.17,16373.68,16517.02
2021-09-02,16507.49,16857.12,16496.66,16811.64
2021-09-03,16862.47,16914.65,16575.07,16699.55
2021-09-06,16733.25,16762.03,16670.92,16713.11
2021-09-07,16660.46,16873.29,16633.44,16837.03
2021-09-08,16863.35,17035.2,16617.06,16678.62
2021-09-09,16685.46,17073.08,16605.01,17046.24
2021-09-10,17066.75,17067.16,17014.02,17065.53
2021-09-13,17144.37,17406.51,17130.29,17316.36
2021-09-14,17233.28,17293.28,16924.97,16959.64
2021-09-15,16905.63,17069.06,16531.19,16603.87
2021-09-16,16630.03,16764.47,16605.21,16681.93
2021-09-17,16732,16897.12,16483.85,16555.12
2021-09-20,16613.32,16687.22,16445.84,16446.39
2021-09-21,16428.94,16470.76,15801.86,15853.95
2021-09-22,15872.97,16090.17,15820.85,16020.53
2021-09-23,16064.07,16290.59,15982.7,16279.22
2021-09-24,16282.55,16587.83,16249.15,16439.42
2021-09-27,16437.8,16570.26,16390.49,16469.12
2021-09-28,16513.03,17024.22,16502.38,16915.26
2021-09-29,16975.29,17090.67,16972.53,17018.06
2021-09-30,16911.19,17105.79,16807.39,16931.31
2021-10-01,16945.18,16998.44,16748.54,16794.42
2021-10-04,16760.12,16819.07,16542.23,16600.94
2021-10-05,16618.78,16779.25,15949.47,15969.36
2021-10-06,15946.59,16181.78,15928.43,16120.97
2021-10-07,16144.9,16344.82,16101.02,16223.15
2021-10-08,16179.34,16359,16144.64,16354.09
2021-10-11,16362.08,16491.54,16274.04,16431
2021-10-12,16495.87,16614.61,16436.99,16537.28
2021-10-13,16592.44,16841.62,16567.02,16765.32
2021-10-14,16640.31,17015.95,16537.36,16941.93
2021-10-15,16827.34,17183.98,16797.75,16941.08
2021-10-18,16886.8,16979.53,16847.59,16975.64
2021-10-19,16976.36,16987.47,16794.04,16878.44
2021-10-20,16912.16,17216.79,16893.41,17196.55
2021-10-21,17104.34,17216.33,16897.74,16974.28
2021-10-22,17124.08,17162.73,16902.78,16948.49
2021-10-25,16927.45,17028.67,16789.36,16850.09
2021-10-26,16938.39,16989.32,16307.81,16333.74
2021-10-27,16424.54,16687.83,16304.62,16427.6
2021-10-28,16544.21,16696.36,16422.27,16653.02
2021-10-29,16630.13,16695.14,16146.93,16256.79
2021-11-01,16289.19,16414.69,16238.78,16328.55
2021-11-02,16410.6,16423.7,16109.4,16146.11
2021-11-03,16048.7,16296.81,16015.83,16191.72
2021-11-04,16230.15,16538.55,16211.31,16440.69
2021-11-05,16433.43,16838.82,16424.67,16765.97
2021-11-08,16705.97,16958.34,16639.09,16878.55
2021-11-09,16788.08,16942.06,16752.11,16851.9
2021-11-10,16895.6,17163.31,16879.83,17141.57
2021-11-11,17046.46,17091.47,16955.65,17083.21
2021-11-12,17152.65,17182.77,16497.05,16529.84
2021-11-15,16628.78,16639.3,16396.34,16473.08
2021-11-16,16556.9,16924.22,16441.93,16890.91
2021-11-17,16892.79,17117.82,16876.96,16988.34
2021-11-18,16866.61,16872.47,16795.92,16824.49
2021-11-19,16799.2,17179.54,16705.43,17177.13
2021-11-22,17179.89,17418.88,17145.41,17404.22
2021-11-23,17480.31,17578.32,17278.91,17425.91
2021-11-24,17513.63,17529.97,16703.75,16770.88
2021-11-25,16748.36,17097.09,16653.9,16986.95
2021-11-26,16883.73,17021.01,16821.38,17006.93
2021-11-29,17048.56,17538.63,16960.65,17438.59
2021-11-30,17350.3,17422.4,17278.15,17372.59
2021-12-01,17281.79,17679.9,17260.8,17640.25
2021-12-02,17623.91,17645.52,17239.14,17255.74
2021-12-03,17136.65,17572.95,17122.64,17506.28
2021-12-06,17515.66,17584.3,17514.27,17551.72
2021-12-07,17574.14,17925.16,17553.36,17911.23
2021-12-08,17912.27,18160.66,17888,18101.99
2021-12-09,18075.45,18293.32,18053.81,18270.39
2021-12-10,18309.19,18414.89,17992.59,18071.6
2021-12-13,18040.01,18196.45,18001.84,18184.71
2021-12-14,18147,18183.12,17585.48,17622.19
2021-12-15,17648.73,17733.19,17237.26,17372.93
2021-12-16,17415.99,17663.48,17317.69,17662.99
2021-12-17,17599.88,17839.97,17494.34,17738.82
2021-12-20,17787.03,17845.9,17156.23,17225.97
2021-12-21,17252.8,17271.58,16993.78,17071.09
2021-12-22,17101.16,17417.76,17053.76,17255.05
2021-12-23,17367.33,17446.52,17160.7,17321.08
2021-12-24,17257.16,17321.25,17211.13,17304.85
2021-12-27,17426.26,17442.53,17231.99,17340.79
2021-12-28,17283.89,17395.69,17195.93,17219.72
2021-12-29,17227.75,17498.15,17186.78,17412.18
2021-12-30,17481.9,17983.19,17446.61,17885.26
2021-12-31,17917.49,18348.99,17904.93,18293.28
2022-01-03,18264.72,18343.91,17876.14,17933.54
2022-01-04,18058.76,18084.79,17731,17780.26
2022-01-05,17890.43,17975.51,17714.3,17769.32
2022-01-06,17804.17,17832.49,17605.89,17665.83
2022-01-07,17775.51,17796.1,17700.92,17739.52
2022-01-10,17682.49,18052.68,17673.7,18024.65
2022-01-11,18122.76,18179.48,17746.94,17775.74
2022-01-12,17719.85,17902.56,17694.24,17845.9
2022-01-13,17786.07,17884.81,17615.81,17835.2
2022-01-14,17984.51,18003.73,17315.06,17343.9
2022-01-17,17393.25,17421,17296.87,17413.29
2022-01-18,17494.06,17608.55,17255.29,17418.74
2022-01-19,17354.36,17401.08,17343.85,17356.86
2022-01-20,17455.61,17682.12,17235.37,17566.42
2022-01-21,17566.44,17665.4,17220.12,17266.65
2022-01-24,17205.19,17252.35,17062.62,17092.89
2022-01-25,17171.38,17266.16,16589.75,16635.13
2022-01-26,16724.97,16790.06,16387.6,16446.91
2022-01-27,16436.8,16533.3,16325.73,16492.13
2022-01-28,16542.81,16651.82,16151.68,16172.35
2022-01-31,16047.94,16055.33,15982.16,16036.86
2022-02-01,16056.26,16157.18,16053.63,16066.08
2022-02-02,16071.45,16117.67,15947.77,16010.4
2022-02-03,16042.73,16053.49,15723.79,15771.2
2022-02-04,15769.33,15878.99,15701.42,15798.11
2022-02-07,15722.16,15778.74,15592.53,15597.2
2022-02-08,15667.42,16114.16,15542.6,16104.85
2022-02-09,16209.69,16322.98,15970.13,16014.34
2022-02-10,16014.22,16141.53,15967.62,16073.34
2022-02-11,16172.23,16177.96,15980.4,16062.06
2022-02-14,16074.34,16120.92,16056.11,16062.83
2022-02-15,16162.48,16335.09,16125.42,16250.56
2022-02-16,16269.53,16439.29,16170.04,16377.03
2022-02-17,16415.58,16575.03,16225.94,16371.16
2022-02-18,16420.04,16523.65,16401.38,16518.23
2022-02-21,16555.94,16590.53,16321.93,16395.84
2022-02-22,16363.13,16404.28,16329.76,16376.41
2022-02-23,16339.87,16460.8,16105.64,16449.82
2022-02-24,16515.84,16572.99,16378.01,16392.53
2022-02-25,16328.04,16408.34,15908.11,16019.44
2022-02-28,15954.97,16430.16,15901.01,16426.48
